oras,denumire,latitudine,longitudine,categorie,rating_general,nr_recenzii,pret_categorie,sezon,tip_calatorie,durata_minima,cuvinte_cheie
Galati,Statuia lui Ivan Mazepa,45.441650390625,28.038530349731445,Historic,4.0,2445,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Galati,Docherul,45.43212127685547,28.062801361083984,Historic,4.7,2245,Mediu,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Galati,Septenarius,45.42679214477539,28.05049705505371,Cultural,3.7,2051,Mic,Rece,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Galati,"Biserica Creștină Baptistă ""Sfânta Treime""",45.431175231933594,28.037445068359375,Religion,4.1,1634,Mediu,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,"Archdiocesan Cathedral ""St. Andrew"" in Galati",45.44717025756836,28.05453872680664,Religion,4.8,1533,Mediu,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Biserica Baptistă Sfânta Treime,45.431175231933594,28.03732681274414,Religion,4.9,523,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,"Biserica ""Sfinții Împărați""",45.44562530517578,28.04020118713379,Religion,4.4,1132,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Păpădie,45.42898178100586,28.037616729736328,Fountains,4.9,1213,Mediu,Cald,Relaxare,2,"['fântână', 'apă', 'fontană', 'loc de relaxare', 'jocuri de apă']"
Galati,Biserica Creștină Emanuel,45.42802429199219,28.03876304626465,Religion,4.6,2756,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Biserica Creștină Emanuel,45.42793273925781,28.038423538208008,Religion,3.6,1284,Mediu,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Biserica Sf. Apostoli Petru și Pavel,45.436058044433594,28.06769371032715,Religion,4.6,657,Mediu,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Biserica Înălțarea Domnului,45.431819915771484,28.03308868408203,Religion,4.6,2591,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Biserica,45.442745208740234,28.033449172973633,Religion,4.6,2982,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Museum of the Lower Danube Bishopric,45.45063781738281,28.05040168762207,Cultural,4.9,1038,Mediu,Rece,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Galati,Museum of Visual Arts in Galati,45.45073699951172,28.050518035888672,Cultural,3.9,2013,Mediu,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Galati,Cimitirul Eternitatea,45.4437255859375,28.033042907714844,Cemeteries,4.9,2731,Mic,Rece,City Break,1,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Galati,Teatrul Național de Operă și Operetă Nae Leonard,45.450531005859375,28.0548095703125,Theatres and entertainments,3.9,2698,Mediu,Cald,Relaxare,2,"['teatru', 'spectacol', 'muzică', 'dans', 'entertainment', 'divertisment']"
Galati,Visual Arts Museum,45.451026916503906,28.050249099731445,Cultural,4.0,1702,Mediu,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Galati,Biserica,45.43287658691406,28.030858993530273,Religion,4.0,2890,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Monument în memoria ostașilor Regimentului 11 Siret,45.4241828918457,28.04043960571289,Historic,4.3,369,Mediu,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Galati,Statuia lui George Enescu,45.451358795166016,28.051870346069336,Historic,4.4,589,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Galati,Statuia lui Al. I. Cuza,45.45150375366211,28.051128387451172,Historic,3.9,1340,Mediu,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Galati,Biserica Sf. Cruce,45.43905258178711,28.02914047241211,Religion,3.8,2834,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Statuia lui Ion Luca Caragiale,45.451900482177734,28.051607131958008,Historic,4.5,959,Mediu,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Galati,Fructul Soarelui,45.422340393066406,28.03994369506836,Cultural,4.7,2309,Mediu,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Galati,Biserica Sf. Gherman și Casian,45.42253494262695,28.039335250854492,Religion,3.8,97,Mediu,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Biserica Sf. Voievod Ștefan cel Mare,45.44574737548828,28.030200958251953,Religion,4.5,2224,Mediu,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,"Biserica Sf. Mina, Victor și Vichentie",45.44156265258789,28.026077270507812,Religion,4.5,2520,Mediu,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Biserica Pogorârea Sf. Duh,45.424888610839844,28.03083610534668,Religion,4.9,2250,Mediu,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Grădina senzorială,45.42338562011719,28.030195236206055,Other,4.5,785,Mediu,Cald,Circuit,5,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Galati,Biserica Sf. Vasile,45.432254791259766,28.022130966186523,Religion,3.9,526,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Grădina Botanică Galați,45.421104431152344,28.031030654907227,Gardens and parks,3.6,1547,Gratuit,Rece,Relaxare,2,"['grădina', 'parc', 'natură', 'relaxare', 'plimbare']"
Galati,"Biserica Sf. Gheorghe, Modest și Ecaterina",45.45658493041992,28.040861129760742,Religion,3.5,211,Mediu,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Biserica Militară,47.63826370239258,26.24811363220215,Religion,4.3,602,Mediu,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Cimitirul Evreiesc,47.6389045715332,26.253028869628906,Cemeteries,3.8,2134,Mediu,Oricând,Circuit,5,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Suceava,Monumentul Unirii,47.63748550415039,26.238361358642578,Historic,4.3,1690,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Suceava,"Astronomic Observatory of the University ""stefan cel Mare"" Suceava",47.64173889160156,26.245370864868164,Cultural,4.4,1568,Mediu,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Suceava,Planetarium,47.64179992675781,26.2454833984375,Cultural,3.8,2531,Mediu,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Suceava,Biserica Bulgărească,47.63854217529297,26.2387638092041,Religion,4.2,1047,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Bukovina Museum,47.641414642333984,26.257417678833008,Cultural,4.1,841,Mic,Rece,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Suceava,Bucovina Înaripată,47.64229965209961,26.258201599121094,Cultural,3.8,2376,Mic,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Suceava,Bustul lui Iancu Flondor,47.64277267456055,26.258682250976562,Cultural,4.3,752,Mediu,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Suceava,Biserica Sfântul Ioan Nepomuk,47.642906188964844,26.259605407714844,Religion,3.5,1813,Mediu,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Natural Sciences Museum,47.64325714111328,26.25969123840332,Cultural,4.5,2054,Mediu,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Suceava,Biserica Sf. Gheorghe,47.64158248901367,26.262908935546875,Religion,3.5,1007,Mic,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Saint John the New Monastery,47.64170837402344,26.26290512084961,Religion,4.6,2282,Mediu,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Collection of the Archiepiscopate of Suceava and Radauti,47.64193344116211,26.262781143188477,Cultural,3.5,2427,Mic,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Suceava,"""Simion Florea Marian"" Memorial House",47.645084381103516,26.25514030456543,Cultural,4.0,1442,Mediu,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Suceava,Bukovina Museum. Ethnographic Department,47.64459991455078,26.25765037536621,Cultural,4.6,2605,Mediu,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Suceava,Muzeul Hanul Domnesc,47.64459991455078,26.258108139038086,Cultural,3.8,2806,Mediu,Rece,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Suceava,Hanul Domnesc,47.64460754394531,26.25811767578125,Cultural,5.0,1365,Mediu,Rece,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Suceava,Biserica Învierea Domnului,47.643375396728516,26.261295318603516,Religion,4.1,2999,Mediu,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Biserica Baptistă Betleem,47.634254455566406,26.23086929321289,Religion,4.8,2419,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Casa de Cultură a Sindicatelor Suceava,47.6448974609375,26.259145736694336,Cultural,3.6,1887,Mediu,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Suceava,Biserica Sfântul Nicolae,47.645931243896484,26.2563419342041,Religion,4.6,238,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Catedrala Sucevei,47.64707565307617,26.24919319152832,Religion,3.7,1369,Mediu,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Sinagoga Evreiască,47.64611053466797,26.25832176208496,Religion,4.7,402,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Gah Synagogue,47.64619827270508,26.258176803588867,Religion,3.7,2101,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Biserica Sfântul Mucenic Mina,47.635311126708984,26.229257583618164,Religion,3.6,676,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Biserica Sfânta Cuvioasă Parascheva,47.63738250732422,26.229265213012695,Religion,3.8,1947,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Church of the Holy Cross in Suceava,47.64715576171875,26.257938385009766,Religion,3.8,2083,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,JW.ORG,47.64829635620117,26.25101661682129,Religion,3.9,2465,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Ruinele Curții Domnești,47.645530700683594,26.262990951538086,Historic,4.5,2898,Mic,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Suceava,Masă de praznic,47.64625930786133,26.261411666870117,Other,4.8,125,Mic,Oricând,Circuit,5,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Suceava,Biserica Coconilor (Domnitelor) - Hramul Sfântul Ioan Botezătorul,47.64524841308594,26.263931274414062,Religion,4.5,994,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Biserica Sfantul Dumitru,47.64636993408203,26.26165199279785,Religion,4.8,1474,Mediu,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Statuia ecvestra a lui Ștefan cel Mare,47.64228057861328,26.269607543945312,Historic,3.9,424,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Suceava,Saint Simon's church in Suceava,47.64994430541992,26.253765106201172,Religion,3.7,1438,Mic,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Cimitirul Pacea,47.640926361083984,26.272438049316406,Cemeteries,4.7,1652,Mic,Cald,City Break,1,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Suceava,Cimitirul armean „Sfântul Simion” Suceava,47.65031814575195,26.252517700195312,Cemeteries,3.6,1549,Mediu,Rece,Relaxare,2,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Suceava,"Wooden church of the Ascension of Christ in Vama, Suceava",47.64221954345703,26.271669387817383,Religion,4.6,431,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Hagigadar Monastery,47.62110900878906,26.232257843017578,Religion,4.6,907,Mic,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Museum of Bukovina. Bukovina's Village Museum,47.64249801635742,26.271825790405273,Cultural,4.1,113,Mediu,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Suceava,Biserica Sf. Gheorghe Mirauti,47.64670944213867,26.26683807373047,Religion,4.5,1250,Mediu,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Turnul Neboisa,47.644901275634766,26.269611358642578,Fortifications,3.7,1285,Mediu,Cald,Relaxare,2,"['fortificație', 'castel', 'cetate']"
Suceava,Moat,47.64435577392578,26.270442962646484,Other,4.0,975,Mediu,Cald,Relaxare,2,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Suceava,Princely Court of Suceava,47.64474868774414,26.270084381103516,Fortifications,4.7,2469,Mic,Cald,Relaxare,2,"['fortificație', 'castel', 'cetate']"
Suceava,Turnul inchisoare,47.6447639465332,26.270273208618164,Fortifications,3.9,440,Mic,Rece,Relaxare,2,"['fortificație', 'castel', 'cetate']"
Suceava,Princely Court of Suceava,47.64484786987305,26.270334243774414,Fortifications,4.8,381,Mic,Cald,Circuit,5,"['fortificație', 'castel', 'cetate']"
Suceava,Inner courtyard,47.644989013671875,26.27027130126953,Other,4.2,391,Mediu,Cald,Circuit,5,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Suceava,Execution area,47.644630432128906,26.27073097229004,Other,3.8,891,Mic,Oricând,Relaxare,2,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Suceava,Outer courtyard,47.644771575927734,26.27069091796875,Other,3.7,2791,Mediu,Rece,Circuit,5,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Suceava,Monetaria din sec XVII,47.64491271972656,26.270679473876953,Other,3.7,121,Mediu,Rece,Circuit,5,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Suceava,Biserica „Sf. Constantin și Elena”,47.65192794799805,26.243165969848633,Religion,4.6,1074,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Zamca Monastery,47.65278244018555,26.24388313293457,Religion,3.6,247,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,"Saint Elijah the Prophet church in Sfântu Ilie, Suceava",47.63709259033203,26.21712303161621,Religion,4.3,153,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,“Bethel” Baptist Church,47.61845016479492,26.275375366210938,Religion,4.2,606,Mic,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Cimitir,47.65332794189453,26.23073387145996,Cemeteries,5.0,358,Mediu,Oricând,Circuit,5,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Suceava,Cetatea Scheii,47.66139602661133,26.24120330810547,Architecture,3.7,2647,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Suceava,Cinema City,47.65903854370117,26.273160934448242,Cultural,4.4,2338,Mediu,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Suceava,"Wooden church in Moara Nica, Suceava",47.600830078125,26.22249984741211,Religion,3.6,2816,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Suceava railway station,47.670555114746094,26.266111373901367,Railway stations,4.5,547,Mic,Rece,Circuit,5,"['locație', 'descoperire', 'activități diverse']"
Suceava,The First Meter of Highway in Moldova,47.59245300292969,26.261707305908203,Cultural,4.6,2922,Mediu,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Suceava,"Roman Catholic church of Saint Elisabeth in Ițcani, Suceava",47.67499923706055,26.239166259765625,Religion,4.0,2181,Mediu,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Biserica Catolică,47.67502212524414,26.2392635345459,Religion,3.7,1322,Mediu,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Biserica Sf. Arhangheli Mihail si Gavril,47.675174713134766,26.23832893371582,Religion,3.9,928,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Biserica Sf. Gheorghe,47.67400360107422,26.26970863342285,Religion,3.6,1992,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Suceava,Suceava North railway station,47.67622375488281,26.235702514648438,Railway stations,4.9,1074,Mic,Cald,City Break,1,"['locație', 'descoperire', 'activități diverse']"
